lin_reg_fixed,cores,16,1,3.190000
lin_reg_fixed,cores,16,10,3.190000
lin_reg_fixed,cores,16,11,3.190000
lin_reg_fixed,cores,16,12,3.190000
lin_reg_fixed,cores,16,13,3.190000
lin_reg_fixed,cores,16,14,3.190000
lin_reg_fixed,cores,16,15,3.190000
lin_reg_fixed,cores,16,16,3.190000
lin_reg_fixed,cores,16,17,3.190000
lin_reg_fixed,cores,16,18,3.190000
lin_reg_fixed,cores,16,19,3.190000
lin_reg_fixed,cores,16,2,3.190000
lin_reg_fixed,cores,16,20,3.190000
lin_reg_fixed,cores,16,21,3.190000
lin_reg_fixed,cores,16,22,3.190000
lin_reg_fixed,cores,16,23,3.190000
lin_reg_fixed,cores,16,24,3.190000
lin_reg_fixed,cores,16,25,3.190000
lin_reg_fixed,cores,16,26,3.190000
lin_reg_fixed,cores,16,27,3.190000
lin_reg_fixed,cores,16,28,3.190000
lin_reg_fixed,cores,16,29,3.190000
lin_reg_fixed,cores,16,3,3.190000
lin_reg_fixed,cores,16,30,3.190000
lin_reg_fixed,cores,16,4,3.190000
lin_reg_fixed,cores,16,5,3.190000
lin_reg_fixed,cores,16,6,3.190000
lin_reg_fixed,cores,16,7,3.190000
lin_reg_fixed,cores,16,8,3.190000
lin_reg_fixed,cores,16,9,3.190000
lin_reg_fixed,cores,24,1,2.170000
lin_reg_fixed,cores,24,10,2.170000
lin_reg_fixed,cores,24,11,2.170000
lin_reg_fixed,cores,24,12,2.170000
lin_reg_fixed,cores,24,13,2.170000
lin_reg_fixed,cores,24,14,2.170000
lin_reg_fixed,cores,24,15,2.170000
lin_reg_fixed,cores,24,16,2.170000
lin_reg_fixed,cores,24,17,2.170000
lin_reg_fixed,cores,24,18,2.170000
lin_reg_fixed,cores,24,19,2.170000
lin_reg_fixed,cores,24,2,2.170000
lin_reg_fixed,cores,24,20,2.170000
lin_reg_fixed,cores,24,21,2.170000
lin_reg_fixed,cores,24,22,2.170000
lin_reg_fixed,cores,24,23,2.170000
lin_reg_fixed,cores,24,24,2.170000
lin_reg_fixed,cores,24,25,2.170000
lin_reg_fixed,cores,24,26,2.170000
lin_reg_fixed,cores,24,27,2.170000
lin_reg_fixed,cores,24,28,2.170000
lin_reg_fixed,cores,24,29,2.170000
lin_reg_fixed,cores,24,3,2.170000
lin_reg_fixed,cores,24,30,2.170000
lin_reg_fixed,cores,24,4,2.170000
lin_reg_fixed,cores,24,5,2.170000
lin_reg_fixed,cores,24,6,2.170000
lin_reg_fixed,cores,24,7,2.170000
lin_reg_fixed,cores,24,8,2.170000
lin_reg_fixed,cores,24,9,2.170000
lin_reg_fixed,cores,32,1,1.660000
lin_reg_fixed,cores,32,10,1.660000
lin_reg_fixed,cores,32,11,1.660000
lin_reg_fixed,cores,32,12,1.660000
lin_reg_fixed,cores,32,13,1.660000
lin_reg_fixed,cores,32,14,1.660000
lin_reg_fixed,cores,32,15,1.660000
lin_reg_fixed,cores,32,16,1.660000
lin_reg_fixed,cores,32,17,1.660000
lin_reg_fixed,cores,32,18,1.660000
lin_reg_fixed,cores,32,19,1.660000
lin_reg_fixed,cores,32,2,1.660000
lin_reg_fixed,cores,32,20,1.660000
lin_reg_fixed,cores,32,21,1.660000
lin_reg_fixed,cores,32,22,1.660000
lin_reg_fixed,cores,32,23,1.660000
lin_reg_fixed,cores,32,24,1.660000
lin_reg_fixed,cores,32,25,1.660000
lin_reg_fixed,cores,32,26,1.660000
lin_reg_fixed,cores,32,27,1.650000
lin_reg_fixed,cores,32,28,1.660000
lin_reg_fixed,cores,32,29,1.660000
lin_reg_fixed,cores,32,3,1.660000
lin_reg_fixed,cores,32,30,1.660000
lin_reg_fixed,cores,32,4,1.660000
lin_reg_fixed,cores,32,5,1.660000
lin_reg_fixed,cores,32,6,1.660000
lin_reg_fixed,cores,32,7,1.660000
lin_reg_fixed,cores,32,8,1.660000
lin_reg_fixed,cores,32,9,1.660000
lin_reg_fixed,cores,40,1,1.350000
lin_reg_fixed,cores,40,10,1.350000
lin_reg_fixed,cores,40,11,1.350000
lin_reg_fixed,cores,40,12,1.350000
lin_reg_fixed,cores,40,13,1.350000
lin_reg_fixed,cores,40,14,1.350000
lin_reg_fixed,cores,40,15,1.350000
lin_reg_fixed,cores,40,16,1.350000
lin_reg_fixed,cores,40,17,1.350000
lin_reg_fixed,cores,40,18,1.350000
lin_reg_fixed,cores,40,19,1.350000
lin_reg_fixed,cores,40,2,1.350000
lin_reg_fixed,cores,40,20,1.350000
lin_reg_fixed,cores,40,21,1.350000
lin_reg_fixed,cores,40,22,1.350000
lin_reg_fixed,cores,40,23,1.350000
lin_reg_fixed,cores,40,24,1.350000
lin_reg_fixed,cores,40,25,1.350000
lin_reg_fixed,cores,40,26,1.350000
lin_reg_fixed,cores,40,27,1.350000
lin_reg_fixed,cores,40,28,1.350000
lin_reg_fixed,cores,40,29,1.350000
lin_reg_fixed,cores,40,3,1.350000
lin_reg_fixed,cores,40,30,1.350000
lin_reg_fixed,cores,40,4,1.350000
lin_reg_fixed,cores,40,5,1.350000
lin_reg_fixed,cores,40,6,1.350000
lin_reg_fixed,cores,40,7,1.350000
lin_reg_fixed,cores,40,8,1.350000
lin_reg_fixed,cores,40,9,1.350000
lin_reg_fixed,cores,48,1,1.150000
lin_reg_fixed,cores,48,10,1.150000
lin_reg_fixed,cores,48,11,1.150000
lin_reg_fixed,cores,48,12,1.150000
lin_reg_fixed,cores,48,13,1.150000
lin_reg_fixed,cores,48,14,1.150000
lin_reg_fixed,cores,48,15,1.150000
lin_reg_fixed,cores,48,16,1.150000
lin_reg_fixed,cores,48,17,1.150000
lin_reg_fixed,cores,48,18,1.150000
lin_reg_fixed,cores,48,19,1.150000
lin_reg_fixed,cores,48,2,1.150000
lin_reg_fixed,cores,48,20,1.150000
lin_reg_fixed,cores,48,21,1.150000
lin_reg_fixed,cores,48,22,1.150000
lin_reg_fixed,cores,48,23,1.150000
lin_reg_fixed,cores,48,24,1.150000
lin_reg_fixed,cores,48,25,1.150000
lin_reg_fixed,cores,48,26,1.150000
lin_reg_fixed,cores,48,27,1.150000
lin_reg_fixed,cores,48,28,1.150000
lin_reg_fixed,cores,48,29,1.150000
lin_reg_fixed,cores,48,3,1.150000
lin_reg_fixed,cores,48,30,1.150000
lin_reg_fixed,cores,48,4,1.150000
lin_reg_fixed,cores,48,5,1.150000
lin_reg_fixed,cores,48,6,1.150000
lin_reg_fixed,cores,48,7,1.150000
lin_reg_fixed,cores,48,8,1.150000
lin_reg_fixed,cores,48,9,1.150000
lin_reg_fixed,cores,56,1,1.010000
lin_reg_fixed,cores,56,10,1.010000
lin_reg_fixed,cores,56,11,1.010000
lin_reg_fixed,cores,56,12,1.010000
lin_reg_fixed,cores,56,13,1.010000
lin_reg_fixed,cores,56,14,1.000000
lin_reg_fixed,cores,56,15,1.010000
lin_reg_fixed,cores,56,16,1.010000
lin_reg_fixed,cores,56,17,1.010000
lin_reg_fixed,cores,56,18,1.010000
lin_reg_fixed,cores,56,19,1.010000
lin_reg_fixed,cores,56,2,1.000000
lin_reg_fixed,cores,56,20,1.010000
lin_reg_fixed,cores,56,21,1.000000
lin_reg_fixed,cores,56,22,1.000000
lin_reg_fixed,cores,56,23,1.010000
lin_reg_fixed,cores,56,24,1.000000
lin_reg_fixed,cores,56,25,1.000000
lin_reg_fixed,cores,56,26,1.000000
lin_reg_fixed,cores,56,27,1.000000
lin_reg_fixed,cores,56,28,1.000000
lin_reg_fixed,cores,56,29,1.000000
lin_reg_fixed,cores,56,3,1.000000
lin_reg_fixed,cores,56,30,1.010000
lin_reg_fixed,cores,56,4,1.010000
lin_reg_fixed,cores,56,5,1.010000
lin_reg_fixed,cores,56,6,1.000000
lin_reg_fixed,cores,56,7,1.010000
lin_reg_fixed,cores,56,8,1.000000
lin_reg_fixed,cores,56,9,1.570000
lin_reg_fixed,cores,64,1,0.900000
lin_reg_fixed,cores,64,10,0.900000
lin_reg_fixed,cores,64,11,0.900000
lin_reg_fixed,cores,64,12,0.890000
lin_reg_fixed,cores,64,13,0.900000
lin_reg_fixed,cores,64,14,0.900000
lin_reg_fixed,cores,64,15,0.900000
lin_reg_fixed,cores,64,16,0.900000
lin_reg_fixed,cores,64,17,0.900000
lin_reg_fixed,cores,64,18,0.900000
lin_reg_fixed,cores,64,19,0.900000
lin_reg_fixed,cores,64,2,0.900000
lin_reg_fixed,cores,64,20,0.900000
lin_reg_fixed,cores,64,21,0.900000
lin_reg_fixed,cores,64,22,0.890000
lin_reg_fixed,cores,64,23,0.900000
lin_reg_fixed,cores,64,24,0.900000
lin_reg_fixed,cores,64,25,0.900000
lin_reg_fixed,cores,64,26,0.900000
lin_reg_fixed,cores,64,27,0.900000
lin_reg_fixed,cores,64,28,0.900000
lin_reg_fixed,cores,64,29,0.900000
lin_reg_fixed,cores,64,3,0.900000
lin_reg_fixed,cores,64,30,0.900000
lin_reg_fixed,cores,64,4,0.890000
lin_reg_fixed,cores,64,5,0.900000
lin_reg_fixed,cores,64,6,0.900000
lin_reg_fixed,cores,64,7,0.900000
lin_reg_fixed,cores,64,8,0.890000
lin_reg_fixed,cores,64,9,0.900000
lin_reg_fixed,none,16,1,3.190000
lin_reg_fixed,none,16,10,3.150000
lin_reg_fixed,none,16,11,3.160000
lin_reg_fixed,none,16,12,3.190000
lin_reg_fixed,none,16,13,3.160000
lin_reg_fixed,none,16,14,3.190000
lin_reg_fixed,none,16,15,3.180000
lin_reg_fixed,none,16,16,3.190000
lin_reg_fixed,none,16,17,3.180000
lin_reg_fixed,none,16,18,3.160000
lin_reg_fixed,none,16,19,3.190000
lin_reg_fixed,none,16,2,3.180000
lin_reg_fixed,none,16,20,3.160000
lin_reg_fixed,none,16,21,3.190000
lin_reg_fixed,none,16,22,3.180000
lin_reg_fixed,none,16,23,3.160000
lin_reg_fixed,none,16,24,3.190000
lin_reg_fixed,none,16,25,3.190000
lin_reg_fixed,none,16,26,3.160000
lin_reg_fixed,none,16,27,3.180000
lin_reg_fixed,none,16,28,3.160000
lin_reg_fixed,none,16,29,3.190000
lin_reg_fixed,none,16,3,3.190000
lin_reg_fixed,none,16,30,3.160000
lin_reg_fixed,none,16,4,3.190000
lin_reg_fixed,none,16,5,3.180000
lin_reg_fixed,none,16,6,3.180000
lin_reg_fixed,none,16,7,3.160000
lin_reg_fixed,none,16,8,2.810000
lin_reg_fixed,none,16,9,3.160000
lin_reg_fixed,none,24,1,2.170000
lin_reg_fixed,none,24,10,2.160000
lin_reg_fixed,none,24,11,2.170000
lin_reg_fixed,none,24,12,2.160000
lin_reg_fixed,none,24,13,2.170000
lin_reg_fixed,none,24,14,2.170000
lin_reg_fixed,none,24,15,2.160000
lin_reg_fixed,none,24,16,2.160000
lin_reg_fixed,none,24,17,2.150000
lin_reg_fixed,none,24,18,2.160000
lin_reg_fixed,none,24,19,2.150000
lin_reg_fixed,none,24,2,2.150000
lin_reg_fixed,none,24,20,2.170000
lin_reg_fixed,none,24,21,2.160000
lin_reg_fixed,none,24,22,2.140000
lin_reg_fixed,none,24,23,2.170000
lin_reg_fixed,none,24,24,2.170000
lin_reg_fixed,none,24,25,2.170000
lin_reg_fixed,none,24,26,2.160000
lin_reg_fixed,none,24,27,2.170000
lin_reg_fixed,none,24,28,2.170000
lin_reg_fixed,none,24,29,2.160000
lin_reg_fixed,none,24,3,2.160000
lin_reg_fixed,none,24,30,2.160000
lin_reg_fixed,none,24,4,2.160000
lin_reg_fixed,none,24,5,2.160000
lin_reg_fixed,none,24,6,2.160000
lin_reg_fixed,none,24,7,2.170000
lin_reg_fixed,none,24,8,2.170000
lin_reg_fixed,none,24,9,2.170000
lin_reg_fixed,none,32,1,1.660000
lin_reg_fixed,none,32,10,1.650000
lin_reg_fixed,none,32,11,1.640000
lin_reg_fixed,none,32,12,1.660000
lin_reg_fixed,none,32,13,1.640000
lin_reg_fixed,none,32,14,1.660000
lin_reg_fixed,none,32,15,1.660000
lin_reg_fixed,none,32,16,1.650000
lin_reg_fixed,none,32,17,1.660000
lin_reg_fixed,none,32,18,1.640000
lin_reg_fixed,none,32,19,1.650000
lin_reg_fixed,none,32,2,1.650000
lin_reg_fixed,none,32,20,1.640000
lin_reg_fixed,none,32,21,1.650000
lin_reg_fixed,none,32,22,1.660000
lin_reg_fixed,none,32,23,1.640000
lin_reg_fixed,none,32,24,1.640000
lin_reg_fixed,none,32,25,1.650000
lin_reg_fixed,none,32,26,1.650000
lin_reg_fixed,none,32,27,1.650000
lin_reg_fixed,none,32,28,1.640000
lin_reg_fixed,none,32,29,1.640000
lin_reg_fixed,none,32,3,1.650000
lin_reg_fixed,none,32,30,1.640000
lin_reg_fixed,none,32,4,1.660000
lin_reg_fixed,none,32,5,1.650000
lin_reg_fixed,none,32,6,1.660000
lin_reg_fixed,none,32,7,1.660000
lin_reg_fixed,none,32,8,1.650000
lin_reg_fixed,none,32,9,1.650000
lin_reg_fixed,none,40,1,1.350000
lin_reg_fixed,none,40,10,1.350000
lin_reg_fixed,none,40,11,1.350000
lin_reg_fixed,none,40,12,1.350000
lin_reg_fixed,none,40,13,1.350000
lin_reg_fixed,none,40,14,1.350000
lin_reg_fixed,none,40,15,1.350000
lin_reg_fixed,none,40,16,1.350000
lin_reg_fixed,none,40,17,1.350000
lin_reg_fixed,none,40,18,1.350000
lin_reg_fixed,none,40,19,1.350000
lin_reg_fixed,none,40,2,1.350000
lin_reg_fixed,none,40,20,1.350000
lin_reg_fixed,none,40,21,1.350000
lin_reg_fixed,none,40,22,1.350000
lin_reg_fixed,none,40,23,1.350000
lin_reg_fixed,none,40,24,1.340000
lin_reg_fixed,none,40,25,1.350000
lin_reg_fixed,none,40,26,1.340000
lin_reg_fixed,none,40,27,1.350000
lin_reg_fixed,none,40,28,1.350000
lin_reg_fixed,none,40,29,1.350000
lin_reg_fixed,none,40,3,1.340000
lin_reg_fixed,none,40,30,1.350000
lin_reg_fixed,none,40,4,1.350000
lin_reg_fixed,none,40,5,1.350000
lin_reg_fixed,none,40,6,1.340000
lin_reg_fixed,none,40,7,1.350000
lin_reg_fixed,none,40,8,1.350000
lin_reg_fixed,none,40,9,1.350000
lin_reg_fixed,none,48,1,1.140000
lin_reg_fixed,none,48,10,1.150000
lin_reg_fixed,none,48,11,1.150000
